customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ZD8DJOLUNU,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.0,384.0,Yes
HS8W6KU481,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.83,209.49,No
GROOLLGN5U,Male,1,Yes,Yes,15,No,Yes,No,Yes,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),99.55,1493.25,Yes
172L8PG3ND,Female,0,No,No,33,No,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),65.15,2149.95,No
YD4UGSJXUJ,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),36.25,1087.5,Yes
KYDBIIWZJQ,Male,0,Yes,No,33,No,No,No,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,39.44,1301.52,Yes
UG1DN0GCTE,Female,0,No,Yes,38,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),49.09,1865.42,Yes
OJMF4CX51Q,Male,1,No,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,73.75,3466.25,Yes
70233BUCCQ,Male,0,No,No,28,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,102.64,2873.92,No
XI3RIAM188,Female,0,No,No,21,Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,118.55,2489.55,Yes
976R5XEAQX,Male,0,Yes,No,39,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),110.49,4309.11,Yes
VHX65YFOF6,Male,0,Yes,Yes,19,No,No phone service,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.66,1589.54,No
XEBJGHMKZT,Female,1,No,Yes,46,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),83.56,3843.76,No
SQCX128YPF,Male,0,Yes,Yes,37,No,No phone service,No,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),85.18,3151.66,No
NKZOPBX1GX,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),72.24,2022.72,Yes
28BNJWKAU7,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),102.32,2762.64,Yes
VTCVPZFZB6,Female,0,Yes,Yes,35,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,No,Electronic check,110.52,3868.2,Yes
K8J2G53O7E,Female,1,No,Yes,1,No,Yes,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,90.66,90.66,No
WTK5SXCG03,Male,1,No,No,60,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.95,3717.0,No
BNW8O7MW1W,Female,0,No,No,14,No,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,21.28,297.92,No
WMKH5GLV81,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,64.5,64.5,No
UBILQRTEC6,Male,0,Yes,Yes,69,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),41.95,2894.55,Yes
V74E63RNX1,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),107.15,4071.7,Yes
C8D67S04H9,Female,1,No,Yes,25,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),43.61,1090.25,Yes
I26HOHZMIJ,Female,1,Yes,No,15,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),110.02,1650.3,Yes
X9GHRTB8AJ,Female,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.21,4211.76,No
XO7A9MET0R,Male,0,No,Yes,7,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),105.88,741.16,Yes
82EQSUNFCB,Male,1,No,Yes,15,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,27.31,409.65,No
FL02P5U5L4,Male,1,No,Yes,62,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.9,5015.8,No
BOZ0GL2Z7B,Male,1,Yes,Yes,56,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.23,6452.88,No
7N3X0042P9,Male,0,Yes,No,11,No,No,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,25.55,281.05,No
IHYN2AC6EM,Female,0,Yes,No,15,Yes,No,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),44.58,668.7,Yes
BZBCKOBMKV,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,83.37,4752.09,No
L42DBX31D1,Male,1,No,No,40,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,67.65,2706.0,Yes
RNFPZ213IX,Male,1,Yes,No,12,No,No phone service,DSL,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,100.69,1208.28,Yes
AKKEXCZ2LN,Female,0,Yes,No,55,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),115.63,6359.65,Yes
169W4S800K,Female,0,No,Yes,59,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,44.14,2604.26,No
WHPP0MKO36,Male,0,Yes,No,43,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,112.9,4854.7,Yes
EP4LAEY0YA,Male,1,Yes,No,60,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),35.72,2143.2,No
9T34B6M11E,Male,1,Yes,Yes,25,Yes,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.64,1616.0,No
IBR7KCCRRZ,Male,0,No,No,19,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),53.12,1009.28,No
SSS9JWIMNZ,Male,1,Yes,No,52,Yes,Yes,No,No internet service,Yes,No,No,Yes,No internet service,One year,No,Mailed check,111.33,5789.16,Yes
7HWMEKVJRX,Female,1,No,No,46,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Mailed check,91.33,4201.18,Yes
FGY4O1IWMJ,Female,0,No,No,65,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),86.66,5632.9,Yes
LLM3VRBYK4,Male,1,No,No,65,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,61.02,3966.3,No
9H4TUISNZC,Female,1,No,No,71,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),117.63,8351.73,No
K2Y32YQ4R5,Male,1,Yes,No,10,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,19.07,190.7,No
QZ3AGL22GQ,Female,1,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),38.48,1462.24,Yes
J6DY6E294G,Male,0,No,No,43,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),47.35,2036.05,No
A6DW3AHUKS,Female,0,Yes,Yes,48,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.37,3473.76,No
FBH8VKCBZB,Female,0,No,Yes,39,Yes,No,No,Yes,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),109.18,4258.02,Yes
MWCJR763VF,Female,0,Yes,No,40,Yes,No,No,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,88.71,3548.4,No
MNC3CQSJIN,Female,0,Yes,Yes,37,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,88.24,3264.88,No
DVHLDW22D0,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,47.91,1341.48,No
9UALDOYEK8,Male,1,Yes,Yes,55,Yes,No phone service,No,No,Yes,No,Yes,No internet service,Yes,One year,No,Electronic check,100.83,5545.65,No
11XPNZS2GB,Female,1,No,Yes,44,No,No phone service,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,96.58,4249.52,Yes
SYVZTUNKTG,Female,0,No,No,53,No,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),52.88,2802.64,Yes
LM3622Y07X,Male,0,No,No,53,No,No,No,No internet service,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),103.39,5479.67,No
31FGCACM8O,Male,0,No,Yes,69,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,39.92,2754.48,No
2PWUMWXH0X,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,68.43,3900.51,No
GDIZ34F70M,Female,1,Yes,No,9,No,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),80.51,724.59,Yes
PPQC7Y2RDT,Male,1,No,No,6,No,No phone service,No,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,69.21,415.26,Yes
27OY4JDF84,Male,1,No,Yes,2,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),85.98,171.96,Yes
WN0M6QRRF4,Female,1,No,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.2,4308.6,Yes
UKVS9WH0XY,Female,1,No,No,31,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),97.19,3012.89,Yes
SX0IWUGW0R,Female,0,No,No,38,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,One year,Yes,Mailed check,88.42,3359.96,Yes
DRHLGIC3HR,Female,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),58.99,1179.8,Yes
E9643CD41A,Male,1,No,No,32,No,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),105.05,3361.6,No
DCDOVYXK8V,Male,0,Yes,Yes,17,No,No,No,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,25.73,437.41,No
WR1BSNI1B2,Female,1,No,No,7,Yes,No,No,No,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,34.69,242.83,No
DUBHB5B9OO,Male,1,Yes,Yes,48,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,36.64,1758.72,No
AM6CE60LQK,Male,1,Yes,No,67,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.1,1882.7,Yes
ESAAYFFLZ6,Female,0,Yes,Yes,7,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),42.69,298.83,Yes
EHXB5R6ZD6,Male,0,Yes,No,59,No,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70.54,4161.86,No
B25B5TY8AJ,Male,0,Yes,No,26,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,103.72,2696.72,No
M8XL5AHJK2,Female,1,No,Yes,49,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),86.37,4232.13,Yes
MC2UZHOLSZ,Female,1,No,Yes,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,92.8,6403.2,Yes
OMVPN5SNYC,Male,1,Yes,No,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,74.68,1493.6,Yes
3Z6I6UHSFE,Male,0,Yes,Yes,64,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),101.73,6510.72,Yes
9W44X22C6Y,Female,1,Yes,Yes,33,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),63.03,2079.99,No
P4KNNA9LC6,Female,0,Yes,Yes,54,No,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),40.17,2169.18,Yes
EUBSRE9K5T,Female,0,No,No,44,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,73.18,3219.92,No
IRP75GNO0G,Male,1,Yes,No,18,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),91.42,1645.56,No
IX4MHVFWQI,Male,0,No,Yes,34,No,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,One year,No,Electronic check,76.45,2599.3,No
BQMXFJQJNY,Female,1,No,No,5,No,Yes,No,Yes,No,No,No,Yes,No,Two year,No,Electronic check,77.52,387.6,Yes
E1KSX1T2NC,Male,1,Yes,Yes,23,No,No phone service,No,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,81.05,1864.15,Yes
Z6YTNC5EU7,Male,1,Yes,Yes,52,Yes,Yes,No,No,Yes,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),21.53,1119.56,Yes
4VT3NS2F24,Female,1,No,No,21,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,106.14,2228.94,Yes
GTK695II2K,Female,0,Yes,Yes,50,Yes,No,No,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,36.74,1837.0,No
C7L4WOOSMR,Female,1,No,Yes,41,No,No phone service,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),110.23,4519.43,No
BGBZDLHFT5,Male,0,Yes,Yes,16,No,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Mailed check,43.3,692.8,Yes
BPEVXB76T5,Male,1,Yes,Yes,25,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),68.18,1704.5,No
OIWOVKMUT3,Male,1,Yes,Yes,16,No,No,No,No,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,74.02,1184.32,No
SM5FI04F54,Female,0,No,Yes,3,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,26.45,79.35,No
NEQROUHVQD,Male,0,No,No,64,No,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,34.49,2207.36,Yes
A514WNL82H,Female,1,Yes,No,20,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),78.98,1579.6,Yes
6M2DHQLQX3,Male,1,Yes,No,69,No,No phone service,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,95.4,6582.6,No
QOSCZJ3IAL,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),116.1,1277.1,Yes
9VSIXVG3J7,Male,1,Yes,Yes,45,No,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,29.45,1325.25,No
MA4FDKJBCY,Male,0,Yes,Yes,39,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),105.72,4123.08,Yes
HU8M7NK2LF,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),42.8,1155.6,No
VDDP4ZFWH5,Male,0,Yes,Yes,40,No,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.11,2364.4,Yes
GFR292RTBB,Male,1,Yes,No,20,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.83,1416.6,Yes
PXK56Z94RP,Male,0,No,No,3,No,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,103.89,311.67,Yes
SOMPUYJSXZ,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,49.6,297.6,No
47FT96P4VQ,Male,1,No,No,70,No,No phone service,No,No,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,116.66,8166.2,Yes
XTJPRB10NU,Female,1,Yes,Yes,27,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,33.92,915.84,Yes
RF4GAVMLIO,Male,1,Yes,Yes,50,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,40.48,2024.0,No
E6QB5TC5GR,Female,1,Yes,Yes,32,No,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.9,988.8,Yes
SXLMXJYOY1,Male,0,Yes,No,15,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,59.23,888.45,Yes
QFR9UP309T,Male,1,No,No,22,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,40.49,890.78,Yes
XPW51L3RJE,Male,0,Yes,Yes,41,Yes,No phone service,No,No internet service,No,No,No internet service,No,No internet service,Two year,No,Electronic check,109.61,4494.01,Yes
918R0L7EU7,Male,1,No,No,19,Yes,No phone service,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,88.26,1676.94,Yes
KZ62PWLQSD,Male,0,No,Yes,24,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,110.75,2658.0,No
P9UG233SDV,Female,0,No,Yes,67,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,53.49,3583.83,Yes
I09ZUB3C3U,Female,1,No,Yes,51,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),79.52,4055.52,Yes
TWZSXL761N,Female,1,Yes,Yes,36,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.81,3053.16,No
MWUARCJ9BY,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),60.16,3188.48,No
VSULOQWMV9,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,90.49,2986.17,Yes
ONCEX618AM,Female,1,Yes,Yes,60,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,66.44,3986.4,Yes
LYNZHL5GOP,Male,1,Yes,No,35,Yes,No phone service,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.75,3806.25,Yes
TR0RCX5ECE,Male,1,No,No,57,Yes,Yes,No,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.05,3023.85,No
8JZZ9NMAAX,Female,0,No,No,1,No,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),66.68,66.68,No
4DDY46ZHKR,Male,1,Yes,Yes,6,No,Yes,No,No,No,Yes,No,No,No internet service,Two year,No,Electronic check,58.77,352.62,No
4A45EN116P,Male,1,Yes,No,68,No,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),54.36,3696.48,Yes
81KI3JYNGH,Female,1,Yes,No,37,Yes,Yes,No,No,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),24.71,914.27,No
JCNI3I2DMS,Female,1,No,Yes,18,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,35.79,644.22,No
97P38QKO21,Female,0,No,Yes,26,Yes,No phone service,No,No,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),30.51,793.26,Yes
1C1ASSXB99,Male,0,Yes,Yes,56,No,No,DSL,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,18.31,1025.36,Yes
6PJ6OEK1RL,Female,1,Yes,No,6,No,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Mailed check,81.15,486.9,No
THCX7KSJ4Q,Female,0,No,Yes,2,Yes,No,No,No internet service,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),47.14,94.28,Yes
9HR0VF0FQ0,Male,1,Yes,No,29,Yes,Yes,No,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,58.26,1689.54,Yes
PAFHPN6R2V,Male,0,Yes,Yes,62,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,Two year,No,Mailed check,46.91,2908.42,No
